"text","timestamp"
"Pode leva gato ?","2023-08-19T16:42:30.000Z"
"Boa tarde @prefeiturademacapa quem mora em Santana pode se atendido ?","2023-08-19T16:56:11.000Z"
"O atendimento é de 08:00 até qual horário?","2023-08-19T17:04:17.000Z"
"também quero saber","2023-08-19T17:52:26.000Z"
"@ap.diaz77 a partir das 8:00, mas tem que madrugar pra conseguir","2023-08-19T22:09:03.000Z"
"@_mairacordeiro de gato foi essa semana. Tem que ficar acompanhando quando vai ter de novo","2023-08-19T22:09:54.000Z"
"@moonray_____ acredito eu que pode qualquer lugar, basta conseguir a senha! Quando eu fui castrar o meu cachorro, tinha uma senhora de Santana","2023-08-20T00:47:13.000Z"
"Quando volta pra castração em gatos? Não consegui e tenho duas gatas","2023-08-20T02:38:44.000Z"
"Bom dia, só é feito se tiver o cadastro no censo animal ?","2023-08-20T12:01:19.000Z"
"Já fui aí nesse local e já  tava completa as vagas e fui as 5:30 !tem que dormir pra consegui 😢","2023-08-21T01:29:21.000Z"
"@silvanaferreira200 qantas senhas são???","2023-08-21T01:39:28.000Z"
"Qantas senhas são por dia???","2023-08-21T01:40:35.000Z"
"@oieusoumayra só 15 senhas por dia","2023-08-21T06:53:54.000Z"
"@silvanaferreira200 obgda","2023-08-21T09:23:05.000Z"
"👏😍","2023-08-21T19:11:23.000Z"
"O site do senso está absurdamente lento, estou as 23:34 tentando e não consigo!","2023-08-22T02:35:09.000Z"
"O problema é que sempre são as mesmas empresas que rodam em Macapá prestando um péssimo desserviço a população que vão participar desse chamamento infelizmente, sem falar que os donos dessas empresas criam empresas novas um nome novo só para dizer que é empresa nova e não muda nada , o certo seria bom tudo de fora já que as que estão ai não tem interesse em prestar serviço de qualidade a população.","2023-08-14T16:06:09.000Z"
"Cidade tão pequena. Um problema fácil de se resolver basta o poder público querer. Espero que dessa vez dê certo.","2023-08-14T16:10:41.000Z"
"Prefeito, mais um vez dizer a gratidão de ter um prefeito no seu conceito, vc é um fenômeno do bem 👏👏👏👏👏👏👏","2023-08-14T16:30:34.000Z"
"👏👏👏","2023-08-14T16:32:23.000Z"
"👏👏👏","2023-08-14T16:42:46.000Z"
"A empresa contrata, não paga os funcionários e nós que vamos ter que pagar com dinheiro público? Como é isso já? Então os outros empresários podem levar suas folhas de pagamento pro prefeito pagar?","2023-08-14T16:44:12.000Z"
"Vai trazer empresas sem licitação pra gente ficar mais 30 anos refens dos empresários. Parabéns pra vcs que seguem com a política MaryKay (só maquiagem)","2023-08-14T16:46:52.000Z"
"Se é pra ficar diferente, precisa - se transporte de qualidade, que atenda a verdadeira necessidade dos usuários do ônibus.Precisa- se de ponto de ônibus com cobertura, o pessoal,fica na chuva.. Precisa - se de terminal com BRT, e terminal de integração ( pagar apenas uma passagem,e deslocar- se por vários bairros). Macapá,tem mais de 260, precisa Realmente mudar pra melhor!","2023-08-14T16:52:15.000Z"
"👏🏻👏🏻👏🏻👏🏻","2023-08-14T16:55:06.000Z"
"Os estudantes universitários agradecem sua boa vontade de querer resolver esta situação. Que sua equipe obtenha êxito e que realmente possamos ter um transporte coletivo equivalente ao valor da tarifa.","2023-08-14T17:15:47.000Z"
"👏","2023-08-14T17:19:02.000Z"
"🙌","2023-08-14T17:21:29.000Z"
"🙌","2023-08-14T17:24:34.000Z"
"👏","2023-08-14T17:24:36.000Z"
"Parabéns Prefeitura,esse problema de transporte público é crônico,, todos sofrem, principalmente a população,mas agora temos um prefeito diferente e vamos avançar,sim.Eu creio e confio no senhor.","2023-08-14T18:11:55.000Z"
"Só enrolação, não se resolve nada tem precisa pegar ônibus e que sofre muito triste 😞. E uma vergonha para a população amapaense. Mas um episódio de falta de ônibus 😢😢😢😢😢","2023-08-14T18:32:27.000Z"
"Tem que ter ônibus novos..","2023-08-14T18:54:42.000Z"
"Não essas sucatas que tem nas ruas, so quem anda neles sabe","2023-08-14T18:55:53.000Z"
"Parabéns prefeitão! Vai dá tudo certo. Deus no comando sempre.","2023-08-14T19:14:09.000Z"
"@brunossnascimento 💙😍","2023-08-14T19:28:14.000Z"
"@ana.lvaz 😍","2023-08-14T19:28:20.000Z"
"@ruth.benathar 🤩","2023-08-14T19:28:24.000Z"
"@os_fuleras ❤️🥰","2023-08-14T19:28:30.000Z"
"@juliane.lopes25 ❤️🥰","2023-08-14T19:28:35.000Z"
"@susanbosque 🤩","2023-08-14T19:28:39.000Z"
"@fisiokarenlacerda 💙😍","2023-08-14T19:28:43.000Z"
"@_oliveirac8 ❤️💛💚","2023-08-14T19:29:11.000Z"
"💙😍","2023-08-14T19:29:18.000Z"
"@socorromarquesof 🤩","2023-08-14T19:29:21.000Z"
"@stefaneneto ❤️💛💚","2023-08-14T19:29:31.000Z"
"@leonardo_breno ❤️🤩","2023-08-14T19:29:37.000Z"
"@carlasouza4794 ❤️","2023-08-14T19:30:19.000Z"
"@tasssio2022 😍💚","2023-08-14T19:30:22.000Z"
"@sampaiorosi 🥰💙","2023-08-14T19:30:32.000Z"
"@ana.cristinabatista35 💚🫡","2023-08-14T19:30:40.000Z"
"Já está em tempo, pois esse problema de ônibus já vem se arrastando e Parece que ninguém liga ,tomará que dei tudo, só quem precisa andar de ônibus sabe a luta.","2023-08-14T19:48:11.000Z"
"Tmj prefeitao Dr.Furlan","2023-08-14T21:29:36.000Z"
"Pelo amor, só resolve essa bagunça","2023-08-14T22:00:09.000Z"
"@prefeiturademacapa não tem capacidade técnica  para fazer um edital de licitação? Inadmissível.","2023-08-14T22:17:10.000Z"
"Ei mano, já tá bancando tudo mesmo, municipaliza logo, ficar sustenta do empresário desse jeito tá muito bom, tédoidé!","2023-08-15T00:18:09.000Z"
"👏🏼👏🏼👏🏼👏🏼","2023-08-15T00:31:11.000Z"
"@prefeiturademacapa Cadê ônibus escolares??as crianças na Fazendinha estão sem estudar...por favor tomem providência","2023-08-15T02:28:11.000Z"
"Isso é o câncer maligno de Macapá e quem está morrendo pela longa espera nas paradas são os trabalhadores, estudantes, e quando a porcaria do ônibus passa parece mais que está transportando bois para o matadouro. Motoristas esgotados e sem paciência nenhuma mais.","2023-08-15T11:00:12.000Z"
"Faça alguma coisa de verdade pelo amor de Deus.","2023-08-15T11:00:22.000Z"
"Oi @prefeiturademacapa , qual o contato da Macapá Luz para reparo de iluminação pública????","2023-08-15T21:35:49.000Z"
"Senhor prefeito quando vai ter onibus no conjunto habitacional miracema?","2023-08-15T22:55:36.000Z"
"Parabéns prefeitão Furlan 👏👏👏👏👏","2023-08-15T23:47:22.000Z"
"Espero que seja resolvido o problema e que seja um serviço de qualidade ,pois a população estar cansada de passar por transtornos por conta do péssimo serviço de transporte.  E que chegue ônibus suficiente para o município,  pois a última vez fizeram uma propaganda que eu fiquei feliz,  oba , agora vai melhorar! E não melhorou pelo contrário,  o usuário passa e raiva ,chegando atrasado no trabalho quase todos os dias , espero sim, 🙌  que o problema seja resolvido","2023-08-16T21:58:21.000Z"
"Além disso, o pagamento dos estagiários do Inova que atuam em setores da prefeitura, estão com o pagamento atrasado. Não é a primeira vez que acontece. E a prefeitura é a responsável por mandar a verba para que o inova pague","2023-08-16T22:31:20.000Z"
"Mas no mês passado, era festa e evento todo dia. Que vergonha !","2023-08-16T22:31:39.000Z"
"Seria bom ter algo tipo um plantio pra ver se parava essa lixeira pois limpam e amanhã já tá sujo","2023-08-17T18:42:43.000Z"
"As pessoas sujam mto os lugares públicos em Macapá, isso é insuportável, tem q haver alguma forma de ação pra conscientização do povo","2023-08-17T19:19:49.000Z"
"Parabéns","2023-08-17T19:26:26.000Z"
"É isso mesmo....vamos preservar a cidade limpa👏👏👏","2023-08-17T19:36:49.000Z"
"Macapá tá diferente,  parabéns @dr.furlan","2023-08-17T20:05:35.000Z"
"Essa limpeza precisa chegar no Renascer I @prefeiturademacapa","2023-08-17T20:31:00.000Z"
"Bom trabalho pela quinta vez,mas gostaria que viessem pelo menos uma vez aqui na av.miguel faustino Picanço, novo buritizal está intrafegável nem uber entra😢","2023-08-17T21:05:25.000Z"
"Vamos cuidar da nossa cidade! Parabéns pelo trabalho 👏","2023-08-17T23:18:21.000Z"
"👏👏","2023-08-18T02:19:37.000Z"
"@jonas_rocha5 Tá diferente mesmo ❤️😍","2023-08-18T12:27:21.000Z"
"@patriciabritopiris33 Olá, Patrícia! Boa ideia 💡 É importante o apoio da população na zeladoria do espaço 🫡","2023-08-18T12:27:54.000Z"
"@diego_s_bello 👏","2023-08-18T12:28:13.000Z"
"@cleusoncordeirobarata Olá, Cleuson! A SEMOB conta com um canal de ouvidoria, para que você possa fazer sua solicitação de forma rápida e segura, onde você pode expressar suas necessidades, sugestões e reclamações sobre as obras municipais. 
Whatsapp (96) 98813 4923 ou (96) 98802 8376","2023-08-18T12:28:54.000Z"
"@elieloliveiradaschagas Olá, Eliel! Em breve estaremos aí","2023-08-18T12:29:41.000Z"
"@caetanoadeir 😍❤️","2023-08-18T12:29:46.000Z"
"@_euanabel 💚","2023-08-18T12:29:51.000Z"
"@brunossnascimento Agradecemos o carinho, Bruno 😻","2023-08-18T12:30:06.000Z"
"@ruth.benathar ❤️❤️❤️","2023-08-18T12:30:17.000Z"
"Aqui na avenida Saturno foi asfaltada mais tem uns imundos que estão fazendo uma lixeira viciada bem de esquina num terreno abandonado que o do o não faz nada o lixo tá ficando no asfalto já","2023-08-18T14:59:36.000Z"
"@prefeiturademacapa Data aproximada?","2023-08-18T22:30:19.000Z"
"Como faço pra solicitar uma limpeza?","2023-08-19T11:00:38.000Z"
"Só falta chegar essa limpeza na avenida Ramos esquina cm Alceu Paulo Ramos novo horizonte Macapa","2023-08-21T12:00:09.000Z"
"Precisa vir aqui na caramuru com André de Oliveira costa bem do lado de um prédio algumas pessoas descartao muito lixo","2023-09-22T09:35:03.000Z"
"Quando vem pro buritizal , as proximidades do conjunto são José?","2023-08-14T00:48:37.000Z"
"@celiaclh Olá, Célia! Em breve estaremos aí 🫡","2023-08-14T11:21:18.000Z"
"@brunomuniz.art","2023-08-14T11:43:45.000Z"
"Quando vocês vão aparecer no novo horizonte ?","2023-08-14T12:16:18.000Z"
"@fernanda_limamcp Olá, Fernanda! Em breve estaremos aí","2023-08-14T19:35:26.000Z"
"Gatas que estão amamentando podem tomar a vacina ???","2023-08-15T00:36:52.000Z"
"Qual idade é  ideal??","2023-08-16T00:33:29.000Z"
"👏👏👏👏👏👏👏👏👏","2023-08-16T15:15:27.000Z"
"qual a idade necessária de gatos pra tomar a vacina?","2023-08-16T19:08:12.000Z"
"Hoje eu fui levar meu dog pra vacinar e nao tinha ninguém na praça chico noé,so mentira esse post 😐 @prefeiturademacapa @dr.furlan","2023-08-16T22:26:25.000Z"
"Cheguei na praça por volta de 12h e disseram que já estavam encerrando por conta do horário, sendo que na publicação está até 13:00h. Essas situações precisam ser revisadas!","2023-08-18T15:42:37.000Z"
"Olá muito boa iniciativa... parabéns! 👏Venham para o céu das artes do infraero 2 aqui  a demanda é muito grande. Desde já agradeço 🙌","2023-08-14T14:45:55.000Z"
"Horrível o fato de o ponto intinerante ter custado o funcionamento do lugar fixo, sem falar que 15 senhas por dia por ordem de chegada é extremamente limitado, tem gente esperando na fila desde a madrugada por conta disso. Voltarcom o lugar fixo e manter o intinerante seria o correto, da forma que tá agora é complicadíssimo.","2023-08-14T14:58:41.000Z"
"A @prefeiturademacapa está de parabéns por esse trabalho tão importante aos nossos animais, castração é um ato de amor!","2023-08-14T15:05:59.000Z"
"😢","2023-08-14T15:06:29.000Z"
"Poxa a minha gatinha entrou no cio hoje,já estava me organizando  pra levar elaee","2023-08-14T15:06:33.000Z"
"Depois de quantos dias posco  levar ela aí com vocês?","2023-08-14T15:07:12.000Z"
"Voltem com o agendamento","2023-08-14T15:08:06.000Z"
"Voltem com o agendamento, por favor. Ter que chegar meia noite pra conseguir uma senha é muito perigoso @prefeiturademacapa","2023-08-14T15:20:40.000Z"
"😍😍😍😍😍","2023-08-14T15:29:03.000Z"
"Está na Ivaldo verás ou no céu da artes afinal?","2023-08-14T15:36:46.000Z"
"Quando será para cachorro fêmea?","2023-08-14T15:40:19.000Z"
"Fora do contexto essas míseras 15 senhas diárias. Concordo!","2023-08-14T15:41:43.000Z"
"A estratégia do agendamento era muito mais eficiente .","2023-08-14T15:43:20.000Z"
"Míseras 15 senhas, a gente tem que chegar lá um dia antes as 00:00 se quiser ficar entre as 15 senhas ofertadas !","2023-08-14T15:50:23.000Z"
"Quando vem para o Céu das Artes, zona norte?","2023-08-14T15:59:56.000Z"
"👏👏👏👏","2023-08-14T16:01:40.000Z"
"Seria bom voltar com agendamento @prefeiturademacapa  já castrei uma gatinho no início do Castra móvel e não tive problema, agora tenho uma gata pra castrar e tá complicado com essas 15 senhas por dia que temos que madrugar si quiser ser atendido","2023-08-14T17:54:04.000Z"
"@rodriguesthailla","2023-08-14T18:35:10.000Z"
"Esse vídeo ficou excelente. Muito necessário esse canal de comunicação com a comunidade. 👏👏👏👏 Ajuda a conscientizar @dr.furlan  Continuem investindo recursos 3m políticas públicas de saúde e bem-estar animal 👏👏👏","2023-08-14T18:37:10.000Z"
"@brunossnascimento 😻","2023-08-14T19:32:48.000Z"
"@os_fuleras ❤️😍","2023-08-14T19:32:54.000Z"
"@oneidevale 🐈❤️","2023-08-14T19:33:13.000Z"
"@brenda_mrts_ Olá, Brenda! Em breve estaremos aí","2023-08-14T19:33:29.000Z"
"@queite_souza4 Olá, Queite! Somente após o término do cio","2023-08-14T19:33:57.000Z"
"@elianabarata73gmail.com1960 Olá, Eliana! Em breve estaremos aí","2023-08-14T19:34:05.000Z"
"@amara.araujo36 Olá, Amara! Em breve haverá atualização no público alvo, acompanhe nossas redes sociais para ficar atualizada de tudo 🙏","2023-08-14T19:34:46.000Z"
"@alimenteumgatoderua ❤️🐈","2023-08-14T19:34:56.000Z"
"@yaya.ramos.96 Olá, Yaya! Em breve estaremos aí","2023-08-14T19:35:12.000Z"
"@prefeiturademacapa obrigada","2023-08-14T19:36:44.000Z"
"@antonythierre  os comentários","2023-08-14T20:21:56.000Z"
"Tem que levar com todos os itens já no dia que for pegar a senha? A senha pega pra castrar no mesmo dia?","2023-08-14T21:32:10.000Z"
"@mihamoras sim","2023-08-14T22:24:03.000Z"
"Volta com o agendamento, consegui castrar 2 gatos meus assim. Agora fui cedo e já não tinha senha, pessoas passam a madrugada pra conseguir.  Sem condições @prefeiturademacapa","2023-08-14T23:50:12.000Z"
"❤️❤️","2023-08-15T00:47:27.000Z"
"Tenho duas cachorras para serem castrardas.","2023-08-15T02:46:50.000Z"
"Quando virão para zona oeste, marabaixo ?","2023-08-15T04:58:10.000Z"
"@maralopes608 sério isso? Meu Deus 😳 como vou fazer, pagar alguém pra pegar senha?!","2023-08-15T11:23:26.000Z"
"Concordo!","2023-08-15T13:59:24.000Z"
"Não tem condições de chegar meia noite ou três horas da madrugada pra conseguir senha, ficar no sol esperando ser atendido.  Por favor,  voltem com o agendamento! Outra coisa que achei um absurdo foi terem tirado o atendimento  no espaço fixo","2023-08-15T14:04:18.000Z"
"@prefeiturademacapa","2023-08-15T14:04:36.000Z"
"Não consigo entrar no senso, quero redefinir minha e mandam um link que na funciona","2023-08-15T16:13:17.000Z"
"👏👏👏isso ai sempre são os melhores! Atendimento tudo ! Valeu Prefeitão!","2023-08-16T13:48:49.000Z"
"É uma boa iniciativa, mas preferia o ponto fixo, pois o agendamento era via whatsapp, era mais organizado e menos perigoso, não tem condições de ter que ir pra fila meia noite ou 1:00 da madrugada. Voltem os agendamentos, para quem mora longe e precisa do atendimento fica muito difícil. 😢","2023-08-16T19:13:02.000Z"
"Ontem castrei uma gata minha. Deu tudo certo! 🙏 Obrigada @prefeiturademacapa por nos proporcionar essa oportunidade, todos atendem super bem . Parabéns 👏","2023-08-17T16:39:30.000Z"
"Oi daí vai pra onde depois o censo ?","2023-08-19T15:28:13.000Z"
"Boa iniciativa.  Como faço pra castrar uma gatinha que encontrei aqui no meu quintal.  Já adotamos","2023-10-28T23:09:42.000Z"
"Consegui castrar os meus 5 felinos. Extremamente agradecida ao prefeitão @dr.furlan pela disponibilidade do serviço, e a dra Ingrid pela excelência no atendimento! 👏👏👏","2023-11-09T16:54:20.000Z"
"Boa tarde ❤️aqui no Zerão vai ter?","2023-08-16T18:34:35.000Z"
"👏👏👏👏","2023-08-16T21:36:01.000Z"
"@brunossnascimento 🤩❤️","2023-08-17T11:42:24.000Z"
"@cardosoregeane Olá, Regeane! Em breve estaremos aí","2023-08-17T11:42:36.000Z"
"👏👏👏👏","2023-08-17T23:02:37.000Z"
"Como faz pra conseguir?","2023-08-12T17:13:20.000Z"
"Prefeito as pessoas do interior estão rendo dificuldades em atendimento! Mandamos alguns alunos com pais e não tiveram resposta.. Eles não tem tempo muito de fica na cidade as mães dos Distrito.","2023-08-12T17:17:07.000Z"
"@prefeiturademacapa vcs deviam fazer um final semana para aquelas crianças q não estão cadastradas nos capsis, meu filho por exemplo tá fazendo pelo NANDE mas só falta o BERA pra ele pra poder fechar o diagnóstico dele,mas pela idade só faz particular e é muito caro ,aí deviam abrir  um espaço para essas crianças","2023-08-12T17:59:57.000Z"
"Agendei uma consulta aí já vai fazer ano e nunca me ligaram","2023-08-12T20:02:45.000Z"
"👏","2023-08-12T23:25:25.000Z"
"Eis o presente de Deus em minha vida... meu maior presente  do ano... sempre serei grata","2023-08-13T00:36:59.000Z"
"@josiene.f  fez no CER? OU CAPSI?","2023-08-13T00:37:22.000Z"
"Olha Rayn aí ❤️👏👏👏😍😍😍","2023-08-13T02:45:33.000Z"
"👏👏👏👏👏👏👏","2023-08-13T02:58:12.000Z"
"Hoje vou aí terminar o atendimento da minha filha","2023-08-13T09:41:47.000Z"
"👏👏👏👏","2023-08-13T13:01:12.000Z"
"👏🏻👏🏻👏🏻","2023-08-13T13:36:53.000Z"
